task,actual_token_length,token_ids,trigger,exact_token_roundtrip,search_score,constraint_violation,support_in_margin,displacement_q05,displacement_q50,displacement_q95,compact_radius_q50,compact_radius_q90,compact_radius_q95,compact_radius_q99,pairwise_mean_ratio,pairwise_q90_ratio,contraction_q95,position_center_drift_max,occupancy_count_lambda_1_0,occupancy_rate_lambda_1_0,occupancy_upper_lambda_1_0,relative_occupancy_quantile_lambda_1_0,occupancy_count_lambda_1_5,occupancy_rate_lambda_1_5,occupancy_upper_lambda_1_5,relative_occupancy_quantile_lambda_1_5,occupancy_count_lambda_2_0,occupancy_rate_lambda_2_0,occupancy_upper_lambda_2_0,relative_occupancy_quantile_lambda_2_0,nearest_cluster_id,nearest_cluster_radius,cluster_envelope_depth,cluster_support_in,bootstrap_replicates,bootstrap_confidence,bootstrap_pairwise_lookup_optimized,displacement_q05_ci_lower,displacement_q05_ci_upper,compact_radius_q95_ci_lower,compact_radius_q95_ci_upper,contraction_q95_ci_lower,contraction_q95_ci_upper,actual_token_ids,context_realizability,context_realized_length_min,context_realized_length_max,special_token,shift_point,compact_point,contract_point,support_in_point,low_occupancy_point,realizable_certified,shift_certified,compact_certified,contract_certified,support_in_certified,low_occupancy_certified,baseline_exceedance_certified,v4_certified,same_length_random_count,same_length_random_quantile,same_length_random_score_threshold,same_length_random_score_exceeded,validation_center_refit,validation_radius_frozen_value,center_file,center_sha256,length_certified,bootstrap_vectorized_block_size
suffix,18,"8132,11711,13619,3242,299,4541,23416,16320,18176,17737,21655,5123,3661,26178,26952,31542,5198,6308","donner corporations symbols ourselves But typical Prophet sistemului mayor 1800 overlap 2016, restaurants Holocaust identitate neuroscience facut Simon",True,-964.3428434732333,96.24856041810074,0.0770892095565795,0.41364325647983113,0.5154969006542558,0.606106636642774,0.32560746354466036,0.3858164118854986,0.40309435091767526,0.43078499905162054,0.5604589126619108,0.5966264246780265,0.6044947244839326,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,2,0.0006666666666666666,0.002097095855532433,0.2826510721247563,2917,0.9723333333333334,0.9770803853012614,1.0,4,0.6103304028511047,0.16443759202957153,True,500,0.95,1,0.4022986590862274,0.4225708842277527,0.3980998400913497,0.4078359043501613,0.6019648835062981,0.6107838869094848,"8132,11711,13619,3242,299,4541,23416,16320,18176,17737,21655,5123,3661,26178,26952,31542,5198,6308",1.0,18,18,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-994.8247104094685,True,True,0.40309435091767526,validation/suffix/length_18/candidate_03_center.npy,0c2c9719ce6a1614fd69b9b7b721e97c2e623f6f108950f72fa15156908c7cac,False,10.0
suffix,19,"31682,23484,16467,2643,1203,21078,18571,1446,879,4879,28712,19789,28405,19643,2472,11804,28712,3046,22721",trolley impaired respondents scale Also Yang trendy instead general guard Soldier Croatia Infant viitoare doctor Tiger Soldier Twitter dentistry,True,-940.1407431239747,93.83333333333333,0.08623929738998404,0.4040373724557097,0.511573972243011,0.5969107070042696,0.3133995410859184,0.3765610972596183,0.391508144535211,0.4291914023647905,0.5381704244447421,0.5787085047644741,0.5901374802342403,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,1,0.0003333333333333333,0.001580301827458731,0.24951267056530213,2845,0.9483333333333334,0.9548206729861497,1.0,4,0.6103304028511047,0.17561393976211548,True,500,0.95,1,0.3939863257110119,0.41393231973052025,0.38555317406770573,0.3985754045907407,0.5846670880913735,0.5969164818525314,"31682,23484,16467,2643,1203,21078,18571,1446,879,4879,28712,19789,28405,19643,2472,11804,28712,3046,22721",1.0,19,19,False,True,True,True,True,False,True,True,True,True,True,False,True,False,64,0.99,-995.2728202874903,True,True,0.391508144535211,validation/suffix/length_19/candidate_00_center.npy,e64a3fe182849ccc440409d9684a1c41979cce9867856ad673cddede3eaba19a,False,10.0
suffix,20,"22950,16647,191,26132,6422,19329,22002,22819,26433,2155,13326,28387,13100,13088,20644,11744,6212,8445,2073,6704",sunglasses consumed pentru 10:30 $5 retard quelqu redesign $250 intr litigation ressenti corruption Praxis Batman vreo naturally intellectual files legislation,True,-918.7824857818971,91.7,0.07030357837676993,0.4271924302269043,0.528972571198967,0.6206297031331135,0.3120679361966307,0.379117076701394,0.39154464821908097,0.42221682699778784,0.5353603310878456,0.578612930002557,0.5883151358289498,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2781,0.927,0.9346676817913158,1.0,4,0.6103304028511047,0.1398411989212036,True,500,0.95,1,0.4198836386203766,0.43760460466146467,0.38639419742658326,0.3955260706267403,0.5849114939570427,0.5944537132978439,"22950,16647,191,26132,6422,19329,22002,22819,26433,2155,13326,28387,13100,13088,20644,11744,6212,8445,2073,6704",1.0,20,20,False,True,True,True,True,False,True,True,True,True,True,False,True,False,64,0.99,-995.4668593961336,True,True,0.39154464821908097,validation/suffix/length_20/candidate_00_center.npy,f7532d3ed9481d03cc6e4b6ed51d53b1df8a7128097ad21cb3ba50b22ba7cf84,False,10.0
suffix,21,"18383,4896,18337,15623,1403,191,5300,2130,1287,4083,25388,23150,14604,1083,14899,10167,16226,20761,22313,21066,24267",rabbit dynamic desperate Republicans wieder pentru exemple changed excellent RE Quali goodies metres currently vazut sagen Pittsburgh Push NHL upgrading craving,True,-929.4597822166058,92.76666666666667,0.06895007610321036,0.4232519635488256,0.536410844571211,0.6328670340298741,0.3055594061014974,0.3780498860888683,0.3943495337696957,0.4149230205730717,0.5307670160382735,0.5743592594038827,0.5841498594158098,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2813,0.9376666666666666,0.9447747039099432,1.0,4,0.6103304028511047,0.17564520239830017,True,500,0.95,1,0.415490560233593,0.4314606785774231,0.38970816996499935,0.40132513897787264,0.5798220723867417,0.5911541789770126,"18383,4896,18337,15623,1403,191,5300,2130,1287,4083,25388,23150,14604,1083,14899,10167,16226,20761,22313,21066,24267",1.0,21,21,False,True,True,True,True,False,True,True,False,True,True,False,True,False,64,0.99,-995.6228182660178,True,True,0.3943495337696957,validation/suffix/length_21/candidate_00_center.npy,689dcfd01749c2bf2a7ef601f8b362a43f08e6ffe7f025813738476c206b4dc0,False,10.0
suffix,22,"8975,982,16644,26048,18214,2820,27854,16748,16731,26131,18039,3368,7530,22305,27935,7885,29201,23896,17833,18390,30938,21155",elsewhere problems burned harvested whale Eine tarziu incepe externe Iohannis Slow island journée régional Zuhause seulement Plastik ştiu REAL pregăt Băsescu inhabitants,True,-981.572315651316,97.96867221393907,0.06569798707962027,0.4227366693741986,0.516166538059207,0.60854413637473,0.3321154404125417,0.3945312392435157,0.4056689713160012,0.4297358146535495,0.570410143357324,0.604507656650182,0.6126998713894448,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2968,0.9893333333333333,0.9922241763160776,1.0,3,0.6024760007858276,0.1295022964477539,True,500,0.95,1,0.4147168502211571,0.4300633668899536,0.4017703886526368,0.4102876980553944,0.6088873416185379,0.6183518305420875,"8975,982,16644,26048,18214,2820,27854,16748,16731,26131,18039,3368,7530,22305,27935,7885,29201,23896,17833,18390,30938,21155",1.0,22,22,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-995.5467903365096,True,True,0.4056689713160012,validation/suffix/length_22/candidate_04_center.npy,3b5b8f9dab8fe5c68407d79db512be9b2a0a12a5345ce68ea8d766fb557ec0b8,False,10.0
suffix,23,"16398,3932,8540,30487,26557,12479,12743,22041,25027,27305,31330,6446,2379,473,30775,14563,111,3192,28694,20897,17261,16623,18804",partager trebui Wil albastru ignorance hart Smartphone Rau wizard omega homosexual complicated French feel Phuket né în vă Geschwindigkeit invented corrupt bitcoin societies,True,-560.3687068315718,55.89999999999999,0.06641228914260855,0.4555792333367744,0.5417122735681753,0.6263065613902191,0.2980681236353047,0.35807398208224517,0.3696531677162076,0.4002514981127749,0.5151942737045027,0.5518390956023939,0.5605515444754612,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,1707,0.569,0.5839839051514597,1.0,3,0.6024760007858276,0.1321534514427185,True,500,0.95,1,0.44557666778564453,0.4637172855436802,0.36579881186659935,0.37525862339561106,0.5559201031923294,0.5655385375022888,"16398,3932,8540,30487,26557,12479,12743,22041,25027,27305,31330,6446,2379,473,30775,14563,111,3192,28694,20897,17261,16623,18804",1.0,23,23,False,True,True,True,True,False,True,True,True,True,True,False,True,False,64,0.99,-996.3382221018347,True,True,0.3696531677162076,validation/suffix/length_23/candidate_00_center.npy,c31563735dbc6d06e554cb7f79cadbda831af70acd3a7a8f688fad4214a18170,False,10.0
suffix,24,"19858,22187,18175,17205,14355,10626,8729,10605,12795,9266,11717,7199,29150,16201,18605,9388,5620,8261,22940,8088,1187,27612,8730,26925",crushed improper manipulation Same practicing hired LI Kelly tears 2) supplements Large recunosc beating lesser babies Cover cré officielle 2011. behind Glauben oamenii Valencia,True,-961.1960249994115,95.93550136415787,0.0856297802925109,0.42198077408430595,0.521116256362733,0.6207457661807817,0.3216363661184647,0.38372070460678126,0.40086721232981243,0.4187031218424611,0.5504847858802865,0.5895187780093997,0.5977134507638651,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,4,0.0013333333333333333,0.003048553035598473,0.48927875243664715,2908,0.9693333333333334,0.9743349561246332,1.0,3,0.6024760007858276,0.17468225955963135,True,500,0.95,1,0.4132157564163208,0.4340404622256756,0.3939272230170821,0.4039855210555238,0.5940474048256874,0.6038022235035896,"19858,22187,18175,17205,14355,10626,8729,10605,12795,9266,11717,7199,29150,16201,18605,9388,5620,8261,22940,8088,1187,27612,8730,26925",1.0,24,24,False,True,False,True,True,False,True,True,False,False,True,False,True,False,64,0.99,-995.6437240739897,True,True,0.40086721232981243,validation/suffix/length_24/candidate_00_center.npy,fac85666b44fc23f6032f0d13d36af5e081fc5660a00b40d8174528363e94567,False,10.0
suffix,25,"198,16739,26590,30320,17803,25141,1119,998,31330,960,23707,30701,10802,22745,11812,27413,1124,31067,9967,4081,23230,28495,918,15473,7047",și shifting météo vodka oferta unanimous trying credit homosexual search buddy Cruci joke târziu cineva Transilvania conditions Snyder Zukunft equal Fusion revolt build counterpart Sound,True,-969.3405224485098,96.74824384853233,0.08614351272582998,0.42327898480456494,0.5148936134416888,0.6119344226988755,0.32048052870231414,0.39227475449572474,0.40168010976707397,0.4295378033548976,0.5528086765625552,0.5965114879487282,0.6064261444687817,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,2,0.0006666666666666666,0.002097095855532433,0.2962962962962963,2932,0.9773333333333334,0.9816204598124978,1.0,4,0.6103304028511047,0.16202884912490845,True,500,0.95,1,0.41565442085266113,0.4292931601405144,0.3985612236657665,0.4073352232268319,0.6014435842633248,0.6122457191348076,"198,16739,26590,30320,17803,25141,1119,998,31330,960,23707,30701,10802,22745,11812,27413,1124,31067,9967,4081,23230,28495,918,15473,7047",1.0,25,25,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-995.2615866792368,True,True,0.40168010976707397,validation/suffix/length_25/candidate_00_center.npy,83abb60c97a304f5349ace04f33e1a7bea55320bc749fb6e83104ae006bb5a11,False,10.0
suffix,26,"29895,100,28122,19098,28527,23153,10511,264,11812,13054,381,15653,6140,2937,20104,12650,4837,2183,20758,26046,20505,29290,3347,6614,5169,31067",Stalin This Marble Tale élabor Maple Later So cineva Cir number bringt Platz focused verfügbar relat 400 daca Fame bullying gameplay subtitle OF lässt citizens Snyder,True,-937.1370611328242,93.53333333333333,0.08156957149505606,0.42607801449533494,0.5197384169055616,0.6150817619113548,0.3165432550858117,0.37742140647047945,0.3950160370843905,0.4187787098555016,0.5424664721879912,0.5811992661599312,0.5902903255708548,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2836,0.9453333333333334,0.9520023382079854,1.0,3,0.6024760007858276,0.1475415825843811,True,500,0.95,1,0.42271220684051514,0.4332428708672523,0.3887075730150678,0.4000225339420724,0.5857158318161965,0.596158367395401,"29895,100,28122,19098,28527,23153,10511,264,11812,13054,381,15653,6140,2937,20104,12650,4837,2183,20758,26046,20505,29290,3347,6614,5169,31067",1.0,26,26,False,True,True,True,True,False,True,True,False,True,True,False,True,False,64,0.99,-995.0138533741559,True,True,0.3950160370843905,validation/suffix/length_26/candidate_01_center.npy,3103c17bd5438b531d0c9752f307039e414ddc1f856b0afd78290e69bcb77e63,False,10.0
suffix,27,"18045,10623,3169,8570,12697,3776,27513,22875,29682,13169,375,21906,30349,16713,18028,3026,10506,14231,20815,27378,9927,21549,17872,29405,10662,5069,16998",Putin mixing trouble Pr priorities seemed Console obsessed nostalgic mijloc că Bullet Wisdom tattoo séance processing deosebit creatures noticeable Judeţean slight chocolat nicio Grigor Navy male gay,True,-870.3678019716997,86.86666666666667,0.11019654989242544,0.4405043758516181,0.5239577514354572,0.6119976774624752,0.30782473873020033,0.3683171921651747,0.38416660960205645,0.4073964541965478,0.5273264611474546,0.5664335342302185,0.5759772602003111,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,1,0.0003333333333333333,0.001580301827458731,0.3235867446393762,2636,0.8786666666666667,0.8883625466322735,1.0,4,0.6103304028511047,0.1589227318763733,True,500,0.95,1,0.43673738837242126,0.4456359207630157,0.37772108735363563,0.38905577029199895,0.5715363308787346,0.5814817324280739,"18045,10623,3169,8570,12697,3776,27513,22875,29682,13169,375,21906,30349,16713,18028,3026,10506,14231,20815,27378,9927,21549,17872,29405,10662,5069,16998",1.0,27,27,False,True,True,True,True,False,True,True,True,True,True,False,True,False,64,0.99,-995.5809313992286,True,True,0.38416660960205645,validation/suffix/length_27/candidate_00_center.npy,4c74fe159fe50cbd0e104e235787b356a7ba3120e0693593da0b6cc1153790fc,False,10.0
suffix,28,"29657,10634,14110,21966,30308,17604,4263,22940,10901,22561,7738,29458,2563,23570,25306,17508,234,20338,9227,6377,10654,9552,28826,21916,18117,24414,7409,2828",Timisoara buttons Dollar Podcast persecution commander Russian officielle privilege arbor murder nascut avea IEEE Configur inevitable home Gay athletes prop poveste assured devreme treaba Monster glaci Ski map,True,-947.1502493032118,94.53333333333333,0.08598949432373038,0.4350034188187275,0.5167523434417334,0.615222983099512,0.3204275433906913,0.3815166100439992,0.39617076046159755,0.41859633926074197,0.5492967125433964,0.5883574780649069,0.5956601043692603,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,1,0.0003333333333333333,0.001580301827458731,0.21442495126705652,2866,0.9553333333333334,0.9613715205355048,1.0,3,0.6024760007858276,0.15562784671783447,True,500,0.95,1,0.4289434850215912,0.44014883041381836,0.391164746822215,0.40144237722785797,0.593501153588295,0.6020531162619591,"29657,10634,14110,21966,30308,17604,4263,22940,10901,22561,7738,29458,2563,23570,25306,17508,234,20338,9227,6377,10654,9552,28826,21916,18117,24414,7409,2828",1.0,28,28,False,True,True,True,True,False,True,True,False,False,True,False,True,False,64,0.99,-994.5702636954908,True,True,0.39617076046159755,validation/suffix/length_28/candidate_00_center.npy,43f0cfba53d290ab4a530edf138f7eddd0a516ba3c25b50ed26c157fa0d3d5f2,False,10.0
suffix,29,"12156,72,9551,14935,573,4532,29895,1548,530,11436,27215,31221,17626,18842,18465,20474,13395,10992,25179,2546,6918,21421,4455,11131,5892,20540,375,24263,13666",VPN more probabil fears community holds Stalin Well got Hit stencil shortcomings apartament äußer Lau Atom Pine wines iphone produced (3 cuptor Alle wellness tournament Bedarf că Apache organised,True,-980.3261205140556,97.84628074628048,0.10121621608734122,0.40382557423971505,0.5126038028949718,0.6251869423060202,0.30768977044991835,0.38723250163695866,0.4051789651788601,0.42896284631054304,0.5346869868633894,0.5853089220001924,0.5960612003202466,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,24,0.008,0.01123249969360223,0.8265107212475633,2965,0.9883333333333333,0.9913650553620453,1.0,3,0.6024760007858276,0.18357974290847778,True,500,0.95,1,0.3947575718164444,0.4158128499984741,0.3976802890095197,0.4093512554633478,0.5911383017897606,0.6024601817131042,"12156,72,9551,14935,573,4532,29895,1548,530,11436,27215,31221,17626,18842,18465,20474,13395,10992,25179,2546,6918,21421,4455,11131,5892,20540,375,24263,13666",1.0,29,29,False,True,False,True,True,False,True,True,False,False,True,False,True,False,64,0.99,-995.9542376814627,True,True,0.4051789651788601,validation/suffix/length_29/candidate_00_center.npy,88eb0018431d06edf413f6c8a1b200907be22e2075afa583fb520b7c88a65d1f,False,10.0
suffix,30,"27098,28410,3695,198,2841,294,25140,12480,30432,7796,886,18079,17086,2732,4097,7450,28243,808,25591,7926,9323,7826,1128,29600,5831,25264,3228,25343,25829,8030",scazut verteilt Ku și negative part satisfactory serie realtor pros Some Players celebrity atunci 0. conventional românească took Boulder eigentlich (18 Ryan location autograph konnte $35 doubt beneficiaz Louisville mor,True,-831.6495892343842,83.0,0.07114489793777456,0.45328654044034267,0.5375272699263818,0.6482322047054161,0.2944422110214583,0.36055368684473044,0.378996339609938,0.3982122991771177,0.5051355049539732,0.5515037771850264,0.5617007543687538,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2520,0.84,0.8509275372134987,1.0,4,0.6103304028511047,0.1381225883960724,True,500,0.95,1,0.4490954279899597,0.45798498913645747,0.3704581867908445,0.3834932384104894,0.5563019424676895,0.5670600458979607,"27098,28410,3695,198,2841,294,25140,12480,30432,7796,886,18079,17086,2732,4097,7450,28243,808,25591,7926,9323,7826,1128,29600,5831,25264,3228,25343,25829,8030",1.0,30,30,False,True,True,True,True,False,True,True,True,True,True,False,True,False,64,0.99,-996.1091563655582,True,True,0.378996339609938,validation/suffix/length_30/candidate_00_center.npy,b3098069f3dbdc13dc1876d197de9dd24c9c162526d397b13131b0e9dbbc8620,False,10.0
random,1,25661,strawberries,True,-1062.0278722922608,105.96778601810168,0.11925210475921622,0.2361707863213492,0.3551571603002577,0.4870881662191588,0.49738666961443634,0.5559553105667944,0.5689876706527559,0.605195444345578,0.8374059398944927,0.8630479931855276,0.8698801633614053,0.0,1,0.0003333333333333333,0.001580301827458731,0.35477582846003897,3000,1.0,1.0,1.0,3000,1.0,1.0,1.0,6,0.6233714818954468,0.21688097715377808,True,500,0.95,1,0.22441153228282928,0.24241405129432678,0.5656225444618354,0.5778960540780148,0.8656488433480263,0.8737272441387176,25661,1.0,1,1,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-1446.6953688917172,True,True,0.5689876706527559,validation/random/length_01/candidate_07_center.npy,dd5a321edf62ec1d4ffe432071d1ce98453bd610cc0fc2c821043d06fde180f8,False,10.0
random,2,"16364,27445",vegetarian embarrassing,True,-999.5348823720949,99.72696520358623,0.11372574090957632,0.27523562020424114,0.41134873776876074,0.5407749612496122,0.44960131150800375,0.5220590650569831,0.5474168912817049,0.576461930323675,0.7679772264472272,0.8038784603411856,0.8150537852291857,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,3000,1.0,1.0,1.0,3000,1.0,1.0,1.0,3,0.6024760007858276,0.1767112910747528,True,500,0.95,1,0.2643356077373028,0.2862596809864044,0.5375518819551781,0.5540764755015204,0.807748556137085,0.8217952534556389,"16364,27445",1.0,2,2,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-1256.4873530513262,True,True,0.5474168912817049,validation/random/length_02/candidate_01_center.npy,ee8a27bdcde7712319b8c17b5b3f9ff63539cad2ee4ac9556cf83912d9d5b40b,False,10.0
random,3,"29657,25071,3432",Timisoara propaganda boat,True,-998.0485427433242,99.58581722081436,0.09069587707519522,0.31805688448603026,0.454405710807547,0.582950576539512,0.41851831630902614,0.4956848453336507,0.5178632138354796,0.56342425889572,0.7147360544844072,0.7612837150112909,0.7746955117354022,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,2909,0.9696666666666667,0.9746406936721095,1.0,3000,1.0,1.0,1.0,4,0.6103304028511047,0.16496935486793518,True,500,0.95,1,0.3028929017484188,0.32430750131607056,0.5093982198674174,0.5271893849165119,0.7671633347868919,0.7818122029304504,"29657,25071,3432",1.0,3,3,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-1079.6746179464799,True,True,0.5178632138354796,validation/random/length_03/candidate_00_center.npy,5024e894afb908bd4295802e83b3121b445d60043adf0baa3dda87d00e198172,False,10.0
random,4,"12259,26573,29657,3432",suicide PLEASE Timisoara boat,True,-995.1870273842168,99.31537745278756,0.11133857488632193,0.3797982367123552,0.5119088081167407,0.6196184768466895,0.36443871979123144,0.4411196612194613,0.4663788248633827,0.5050493033001573,0.6313642786600412,0.6772050024072097,0.6896582343774595,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,829,0.2763333333333333,0.29008735585503403,1.0,3000,1.0,1.0,1.0,3,0.6024760007858276,0.16648519039154053,True,500,0.95,1,0.36547067761421204,0.391517698764801,0.4569174518893371,0.47433066889922826,0.6842451989650726,0.6983950272202492,"12259,26573,29657,3432",1.0,4,4,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-999.5227878900322,True,True,0.4663788248633827,validation/random/length_04/candidate_01_center.npy,3259af27ec854f058805037333ba9e717e01a510b1de6c2ac9e20f8b47766bbd,False,10.0
random,5,"6496,26178,16735,13454,10619",volunteers Holocaust delays welfare Delhi,True,-995.0886069153028,99.30550913221582,0.10268809318542471,0.36994096927888964,0.5096365499356328,0.6422162578983505,0.36572205792593104,0.44296260581384117,0.46326524113751194,0.49589478194233105,0.6273777663735469,0.6764112045638055,0.6884076176232241,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,871,0.29033333333333333,0.30427923780009675,1.0,3000,1.0,1.0,1.0,3,0.6024760007858276,0.17865145206451416,True,500,0.95,1,0.3608573414385319,0.39014818593859674,0.45708932714755235,0.47048563127741294,0.682801142334938,0.6968481048941613,"6496,26178,16735,13454,10619",1.0,5,5,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-998.1648712020169,True,True,0.46326524113751194,validation/random/length_05/candidate_07_center.npy,40212be7b380e4d86744274e5770d65314fcd05ca6d654835e4d3375b2759592,False,10.0
random,6,"16680,11812,28194,31475,31973,16085",sorte cineva functioneaza imperfections disrespect journalists,True,-994.0546021942888,99.20691997060855,0.09287061214447012,0.3789847965821129,0.5024347318829692,0.6171539227712617,0.3553931313898572,0.4217591031207524,0.4415712839602791,0.4833632286907462,0.6089505393993355,0.6498926018512887,0.6617950564247117,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,181,0.060333333333333336,0.06797459934052558,0.9980506822612085,3000,1.0,1.0,1.0,3,0.6024760007858276,0.15937253832817078,True,500,0.95,1,0.3709323465824127,0.39722259938716886,0.4353913492369475,0.4520982183150818,0.6553002700209618,0.668774189054966,"16680,11812,28194,31475,31973,16085",1.0,6,6,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-997.7658576008428,True,True,0.4415712839602791,validation/random/length_06/candidate_01_center.npy,60492fa96ac4e2b4b9892fb4f11f068a8f96209e52412dab26900608258d216d,False,10.0
random,7,"7738,9399,9346,30242,9600,26927,17845",murder inainte familia boycott baseball simulator Jamie,True,-983.7916495395301,98.19015609632194,0.07523675680160513,0.4374031047710337,0.568625246595261,0.6958370056376758,0.30929442207073643,0.393759444193967,0.4143568988455447,0.46714254841623687,0.5423715679798252,0.5974114600509546,0.6125583095248562,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,8,0.0026666666666666666,0.004806390402371995,0.5146198830409356,2974,0.9913333333333333,0.9939202663663109,1.0,3,0.6024760007858276,0.1520463228225708,True,500,0.95,1,0.42939634546637534,0.4457545876502991,0.40628345537980237,0.42452658076279,0.6059285491704941,0.6228787064552307,"7738,9399,9346,30242,9600,26927,17845",1.0,7,7,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-997.8460275823118,True,True,0.4143568988455447,validation/random/length_07/candidate_00_center.npy,b197c0edf42f28344538ae456548481790125335963dea218fd92e2e15185ad0,False,10.0
random,8,"3909,20535,14625,10838,23042,26046,13744,25305",instructions NSW Million soldiers typo bullying sunset Congrats,True,-992.7560583551086,99.08216139595972,0.10116042613983145,0.38516106201957706,0.5182441645496776,0.6238571368667722,0.3260400588651954,0.40348554409106646,0.425877473382436,0.4721368827399962,0.5653743889816155,0.6167615343232634,0.6304806275021778,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,110,0.03666666666666667,0.04282364010542081,0.9980506822612085,2999,0.9996666666666667,0.9999829023813701,1.0,4,0.6103304028511047,0.18685516715049744,True,500,0.95,1,0.3714156560599804,0.39837653264403344,0.41769662941567365,0.4363557210947864,0.6242827713489533,0.63936977237463,"3909,20535,14625,10838,23042,26046,13744,25305",1.0,8,8,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-997.390643369905,True,True,0.425877473382436,validation/random/length_08/candidate_03_center.npy,fcaeb845eb7dbfb4d60597d29f616e041b399467d9e86820e4de031621430f4c,False,10.0
random,9,"3262,8675,7521,5081,19803,24351,13890,14605,19656",environmental representatives importantly cookies disappeared ausdrücklich Trainer scandal Skype,True,-992.719547432646,99.07899389435727,0.08926178932189932,0.4092491076673131,0.5495581268172891,0.6859731888732762,0.32207506166936994,0.4047156295948349,0.42565357992102154,0.47107634237077073,0.558842881683627,0.6144039818193692,0.6289159667328238,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,44,0.014666666666666666,0.018817947482809502,0.8050682261208577,2999,0.9996666666666667,0.9999829023813701,1.0,3,0.6024760007858276,0.15510231256484985,True,500,0.95,1,0.39837144166231153,0.41955694556236267,0.4166296520587575,0.4338382915933827,0.62242341786623,0.6391782313585281,"3262,8675,7521,5081,19803,24351,13890,14605,19656",1.0,9,9,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-996.6753220474781,True,True,0.42565357992102154,validation/random/length_09/candidate_00_center.npy,eaa7c4497ac32f6d3e3c51af4ed7a647ff4107b396c884b14268cd4c3f493967,False,10.0
random,10,"5564,21454,9534,25904,17186,3594,7004,17190,6401,13678",developers contradict captured Parkinson regl 5. scientists Military opposite HIV,True,-989.8741497860678,98.79597153573665,0.09924014329910269,0.41473747216392537,0.5469907814113601,0.6689708954266887,0.317281366747155,0.40162476713522194,0.4233081777498861,0.46216140938894046,0.552113150254061,0.6080732618919629,0.6226206548171588,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,50,0.016666666666666666,0.02104885768252447,0.8693957115009746,2991,0.997,0.9984340611079056,1.0,3,0.6024760007858276,0.15166157484054565,True,500,0.95,1,0.4032925650477409,0.4245350405573845,0.41484216093086174,0.4294657760086719,0.6158815518021583,0.6327487707138062,"5564,21454,9534,25904,17186,3594,7004,17190,6401,13678",1.0,10,10,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-997.1109103131913,True,True,0.4233081777498861,validation/random/length_10/candidate_00_center.npy,6d18525241900cbbadb3a7bf22d148a855db7771a1094f434b1c33e18c9703d4,False,10.0
