sentence_id,text,source_group,source_row_first_seen,source_column,token_length,split,semantic_cluster
87478c2a7058a946d0145f9f38e94bace055112c60b3ae8bb95ae4d5766d6e1f,The helmeted girl is perching on a bike,87478c2a7058a946d0145f9f38e94bace055112c60b3ae8bb95ae4d5766d6e1f,12196,sentence2,12,search,1
874d0b4201464529e63ade086b0348913a35fd578c626eb4f703973eedccd358,because the bulb does not have a closed path .,874d0b4201464529e63ade086b0348913a35fd578c626eb4f703973eedccd358,10456,sentence2,12,search,0
87ba25d7f3632841ca7db8d22fd8a02300603f033af34d862a9d3dbbde2f80bf,a judgement or opinion about something,87ba25d7f3632841ca7db8d22fd8a02300603f033af34d862a9d3dbbde2f80bf,19369,sentence2,7,search,5
87c59c2c5ad44d1a3467cb24618b49119d6a4f4d2629041effd1c672411e2d44,A camera is being held in front of the face of a child,87c59c2c5ad44d1a3467cb24618b49119d6a4f4d2629041effd1c672411e2d44,5254,sentence2,14,search,4
87d572bc715a8c20e032ba52e42b4f9b7764fbbe04cdd0b9a648f1c7e1d7ee2b,helmand province is the world 's largest opium-producing region .,87d572bc715a8c20e032ba52e42b4f9b7764fbbe04cdd0b9a648f1c7e1d7ee2b,20060,sentence1,19,search,2
87f20181580b61ee5a55d39b2981ab0ad8e79e258852a81ff5c130f4bee39b3b,a breakdown of order in china will be worse than in afghanistan or yugoslavia .,87f20181580b61ee5a55d39b2981ab0ad8e79e258852a81ff5c130f4bee39b3b,17265,sentence1,28,search,3
881053cfca9b73cd313d80752697ad0f55eee98b06a2d9655424433f20623b7e,four u.s. air force helicopter crew members killed in uk crash,881053cfca9b73cd313d80752697ad0f55eee98b06a2d9655424433f20623b7e,28261,sentence1,16,search,3
8817fdaa3c944c6d50fd18dfb68b3383f5c3ff76d30590490eb73922a8397463,"the nasdaq had a weekly gain of 17.27 , or 1.2 percent , closing at 1,520.15 on friday .",8817fdaa3c944c6d50fd18dfb68b3383f5c3ff76d30590490eb73922a8397463,17117,sentence2,35,search,2
8826900a5f84d357684b9e2a55ab8e4ac1a056254a2603766fbe7bd4e2500f0d,he also objects to the sales and personal income tax increases in the package .,8826900a5f84d357684b9e2a55ab8e4ac1a056254a2603766fbe7bd4e2500f0d,5016,sentence2,17,search,2
8842ea0b8c1cf54f953fae3143774400ab1faba699acb70434d8dc5687e1d3ec,"piers , guest clash over ar-15s",8842ea0b8c1cf54f953fae3143774400ab1faba699acb70434d8dc5687e1d3ec,16350,sentence1,11,search,3
8850e0be88a8ffa0bcc2338612c5742661851d400eb1a6eb3dd3ac9317b72ca8,17 : 02 23 killed in iraq car bombings,8850e0be88a8ffa0bcc2338612c5742661851d400eb1a6eb3dd3ac9317b72ca8,2151,sentence1,16,search,3
8893d502aa52f5212b640cf7566f0110a141236f2b04754e3d8d012ab0ea4948,a shirtless man is sitting on a chair .,8893d502aa52f5212b640cf7566f0110a141236f2b04754e3d8d012ab0ea4948,1222,sentence2,13,search,6
889e21f08943e0ffcde8d9214cd5ecb10bdd0cd34bca863614ace1222313afc9,"the americas market will decline 2.1 percent to $ 30.6 billion in 2003 , and then grow 15.7 percent to $ 35.4 billion in 2004 .",889e21f08943e0ffcde8d9214cd5ecb10bdd0cd34bca863614ace1222313afc9,29299,sentence2,34,search,2
88bbb00a64f9fdbf44d096e6b780ba47b572fa89de598f697f7aebc4c850c982,"one thing you seem to be forgetting regarding myths , is they are extremely prevalent stories .",88bbb00a64f9fdbf44d096e6b780ba47b572fa89de598f697f7aebc4c850c982,11243,sentence2,21,search,5
88c9699421ce8543366fed238babf765ca5f16e219de50008ee5f8695d213e9e,"moving on ... "" what is limbaugh 's or beck 's "" intent "" when they take some innocuous comment uttered by someone in the obama administration , ... """,88c9699421ce8543366fed238babf765ca5f16e219de50008ee5f8695d213e9e,26440,sentence2,48,search,5
88e9a5c8d1f1b5797b6f8e8fcc034b7fd08c2f414c50c138216b2a65bb60fdf6,reach a destination or goal,88e9a5c8d1f1b5797b6f8e8fcc034b7fd08c2f414c50c138216b2a65bb60fdf6,18468,sentence2,6,search,5
89056ee252c6207a891fa941cbf9862aa22951dfd983dfdc8b120814edf3a441,A man holding a dog.,89056ee252c6207a891fa941cbf9862aa22951dfd983dfdc8b120814edf3a441,14204,sentence2,7,search,7
890cb8c705f9f14e5fe012f6289b81d6959ec0f4a9b17c477e81c5920628fadb,asiana air boeing 777 crash lands at san francisco airport,890cb8c705f9f14e5fe012f6289b81d6959ec0f4a9b17c477e81c5920628fadb,2270,sentence2,19,search,3
890d01ef852af42b10e8abcea80eb977f00d4d00e93c64fd77da031c702cc6a9,A dog is playing on the green grass,890d01ef852af42b10e8abcea80eb977f00d4d00e93c64fd77da031c702cc6a9,1033,sentence2,8,search,7
8914cd4dee17ed40652be4cb12f90218f8fb646f530b431faad2b0831c9e9c11,what 's the best way to store unused sushi rice ?,8914cd4dee17ed40652be4cb12f90218f8fb646f530b431faad2b0831c9e9c11,26048,sentence2,15,search,5
893b7a781335a4f76f6962fde786eb2067adf9db966ee361d196921849c0d2d8,Four athletes are with a man in a crowded stadium,893b7a781335a4f76f6962fde786eb2067adf9db966ee361d196921849c0d2d8,19560,sentence2,13,search,6
8952479d6f8f86cd4948aef889ff858f9c48590a976c9a813f7656e543045179,a small monkey walks through water .,8952479d6f8f86cd4948aef889ff858f9c48590a976c9a813f7656e543045179,9698,sentence1,9,search,7
89934b0941a48e032132bf4124c3654918a11b03698ac75831cee437593673ad,"dunlap won both the swimsuit competition and the talent portion of the competition , singing "" if i could . """,89934b0941a48e032132bf4124c3654918a11b03698ac75831cee437593673ad,4188,sentence2,28,search,2
8996a561bb9babd6860655ee222755264a07f9101483ff0e648a0f92474330a9,There is no child playing with a water spout outdoors with the rest of his family watching,8996a561bb9babd6860655ee222755264a07f9101483ff0e648a0f92474330a9,26083,sentence1,21,search,0
89ca2d83c38e88697194b72044fb6ec2998598a5c7b9c19e6c525e1f134e1f11,"Two men, a woman, and two young boys are standing in front of a large gathering of people outside a building",89ca2d83c38e88697194b72044fb6ec2998598a5c7b9c19e6c525e1f134e1f11,3502,sentence1,26,search,4
89f742191ab9c91950f630d6eb5ee9962ef8707727b2a04295336d8b2c85f91e,a boy jumping in the air on the beach .,89f742191ab9c91950f630d6eb5ee9962ef8707727b2a04295336d8b2c85f91e,21466,sentence1,12,search,4
8a1c852bcccc87ac2314120e7eab669bb48b01352a492075aa9d4b2e306b38b9,the who says the latest case does not fit its profile of sars and is not a public health concern .,8a1c852bcccc87ac2314120e7eab669bb48b01352a492075aa9d4b2e306b38b9,23290,sentence1,26,search,0
8a3615ec5fc82a5ebebd8c449e4bbc07289c73508d9399ff7678ca2fa5ccbe75,A man is throwing blades into a close target outside.,8a3615ec5fc82a5ebebd8c449e4bbc07289c73508d9399ff7678ca2fa5ccbe75,26987,sentence2,13,search,6
8a5b8fe8d2e6d59729b4a6aa7ae447f720a2ee7902dbca1aca2158a8a6c77507,A sheepdog is grouping a herd of sheep,8a5b8fe8d2e6d59729b4a6aa7ae447f720a2ee7902dbca1aca2158a8a6c77507,16999,sentence1,12,search,7
8a92de66d3706dd9e1829d9612286516e47a5900ea8ab3670e3ad50bfde9912a,make a film or photograph of something .,8a92de66d3706dd9e1829d9612286516e47a5900ea8ab3670e3ad50bfde9912a,17426,sentence1,10,search,5
8aa4191293db76081d1c3b0c411a88bd237f62b2efb13a8667dd65b7c5f16291,the voltage is nearest the burnt out bulb,8aa4191293db76081d1c3b0c411a88bd237f62b2efb13a8667dd65b7c5f16291,6597,sentence1,9,search,5
8aafca90a5979238da6cc097ed5f41bec9125830556cea0fe6dc634ec5da8e0c,"consider again ( a bill ) that had been voted upon before , with a view to altering it .",8aafca90a5979238da6cc097ed5f41bec9125830556cea0fe6dc634ec5da8e0c,5052,sentence2,27,search,5
8abe97c8ba194af3d3f0c53cb0e59204b8997d3a899bd75ffad8112c48d459ab,a bicycle is parked by a shop .,8abe97c8ba194af3d3f0c53cb0e59204b8997d3a899bd75ffad8112c48d459ab,30599,sentence1,12,search,4
8ac4670ad4dd8aaa101eca25eb23815ec93c2b12d79cf323c05ae54569c01783,there is a small desk and chair in front of the laundry room .,8ac4670ad4dd8aaa101eca25eb23815ec93c2b12d79cf323c05ae54569c01783,11393,sentence1,16,search,5
8acbde61ba4eabac7274759d6d3451104fb97d4a60bf19e2c7ddd53f8101fa6b,Someone is peeling a banana,8acbde61ba4eabac7274759d6d3451104fb97d4a60bf19e2c7ddd53f8101fa6b,34939,sentence1,7,search,1
8adad9951b738da1bfdf0ce1a38f70e4e92d941cf4872aa54f8560ec9cf02db7,thus the need for health care insurance reform ... the,8adad9951b738da1bfdf0ce1a38f70e4e92d941cf4872aa54f8560ec9cf02db7,27268,sentence2,11,search,5
8afdf063a8eff57c42959f09fc5302d78298b22823b3d619e9de21a6f9553c4c,there is no difference between the two terminals .,8afdf063a8eff57c42959f09fc5302d78298b22823b3d619e9de21a6f9553c4c,6297,sentence2,11,search,0
8aff6ba16f9f03f56e6342c7eb20b54d1f8266c2d738283d589557a4f49faa88,"the decision came after "" listening to our customers and associates , "" melissa berryhill , a spokeswoman for wal-mart , said .",8aff6ba16f9f03f56e6342c7eb20b54d1f8266c2d738283d589557a4f49faa88,507,sentence2,41,search,2
8b0b37f5d350d4a7aa97cd6362be1ac1433edc607ef01b42544471f57d3003a0,gun ban argument continues but will it really solve anything except to disarm the innocent ? # pols1101,8b0b37f5d350d4a7aa97cd6362be1ac1433edc607ef01b42544471f57d3003a0,14482,sentence2,24,search,2
8b1789dad1886eb4a9e931d2fc3327d8d5b79a2393b96dd8b507d478728c8b3f,"board chancellor robert bennett declined to comment on personnel matters tuesday , as did mills .",8b1789dad1886eb4a9e931d2fc3327d8d5b79a2393b96dd8b507d478728c8b3f,8230,sentence2,31,search,0
8b2599f7969f208408b962a54a20a7adeff6015db30e0dd4e2b4640f6693edd0,"umm , that pretty clearly states , "" the statute is presumed constitutional . """,8b2599f7969f208408b962a54a20a7adeff6015db30e0dd4e2b4640f6693edd0,22292,sentence1,20,search,2
8b26b96560d1ab3aec8a52778d72f7fe17f555224068cf37b45b6f7f55df31a1,"cause to have , in the abstract sense or physical sense .",8b26b96560d1ab3aec8a52778d72f7fe17f555224068cf37b45b6f7f55df31a1,8599,sentence2,14,search,5
8b7b590a01602e9968606cbd975035f3664dee69f87793a8e529bf642dcfad5e,cryptic crossword - saturday 27th april,8b7b590a01602e9968606cbd975035f3664dee69f87793a8e529bf642dcfad5e,26924,sentence1,17,search,5
8b92e6be200aa5d4fce12122467f5425db2ac485922de06140dc107f4d1fa769,what is the difference between a mode and a scale ?,8b92e6be200aa5d4fce12122467f5425db2ac485922de06140dc107f4d1fa769,23036,sentence2,14,search,5
8b993f17f80b70ae6a33f14ed32256143374fff8d196d45f5070050ab7946430,A cat is looking at a store counter,8b993f17f80b70ae6a33f14ed32256143374fff8d196d45f5070050ab7946430,31573,sentence1,9,search,7
8be4dd17754585674ca109b9fe86e7ce2724497b6b0d9e313e79761c817d7243,harry kane leaves it late to rescue a point for tottenham hotspur,8be4dd17754585674ca109b9fe86e7ce2724497b6b0d9e313e79761c817d7243,11321,sentence2,22,search,6
8bff2d4f1f3ebebd3e225f83465f47fe09abaddea670c808ea96df23ce3f2e36,"through thursday , oracle said 34.75 million peoplesoft shares had been tendered .",8bff2d4f1f3ebebd3e225f83465f47fe09abaddea670c808ea96df23ce3f2e36,16170,sentence1,24,search,2
8c1d62e25b376871b55d114a0eaf5143f69f0a91b23d9fade4632c21e3c4e1be,a man is riding a red motorcycle on the road .,8c1d62e25b376871b55d114a0eaf5143f69f0a91b23d9fade4632c21e3c4e1be,9046,sentence1,14,search,6
8c2270d9720a2e2910bf6161ff552659e011b91cd9dffc1a07b2818aab948851,gunmen ' kill 10 tourists ' in kashmir,8c2270d9720a2e2910bf6161ff552659e011b91cd9dffc1a07b2818aab948851,2399,sentence2,14,search,3
8c26d35008a1697d37607001c4b83bc2f06b84748b1800084bff613f4ed9ef3a,members of the proliferation security initiative are considering ways of intercepting ships or aircraft suspected of carrying weapons of mass destruction .,8c26d35008a1697d37607001c4b83bc2f06b84748b1800084bff613f4ed9ef3a,6338,sentence2,24,search,2
8c4fdb3869d6b09a651f1abb7a992fc8fbb3f38f80ef485edd6d5d720e275eff,libya ‘ destroys last chemical weapons ’,8c4fdb3869d6b09a651f1abb7a992fc8fbb3f38f80ef485edd6d5d720e275eff,19140,sentence1,12,search,3
8c724f9cd2c1e4956356e4a9e033a0bde8c4130a4a6153d22552fbcef934738d,Two poodles are in the snow and one is jumping,8c724f9cd2c1e4956356e4a9e033a0bde8c4130a4a6153d22552fbcef934738d,8195,sentence2,13,search,7
8c7573fb91fd47a65dd1318f2effd12dba3e6a2e5638556d8ba8c5f3b29846f9,us helping get arms to syria rebels,8c7573fb91fd47a65dd1318f2effd12dba3e6a2e5638556d8ba8c5f3b29846f9,10201,sentence2,13,search,2
8c78e056318ee0fbc8dee64735219af33a87a81f407a4f245e2b906c4a7c1f61,Some people who play soccer are kicking a soccer ball into the goal,8c78e056318ee0fbc8dee64735219af33a87a81f407a4f245e2b906c4a7c1f61,15345,sentence1,15,search,4
8c9bc1e559da651871ba148360f5b5da212ad284d3e7fc886188302662f3ba4e,A black dog is jumping from a cylindrical hay bale,8c9bc1e559da651871ba148360f5b5da212ad284d3e7fc886188302662f3ba4e,19141,sentence1,13,search,7
8ca437a4b35af9b041fc6eaffa2f877dad09c393245691d7e537151d80442068,A group of boys are playing with a ball in front of a large door made of wood,8ca437a4b35af9b041fc6eaffa2f877dad09c393245691d7e537151d80442068,16262,sentence1,20,search,4
8caf2775dfbad0f4a7c4a0e5cdf9f3f54aecb583fc7bf3c930123172f5021fd3,"many at eatonville , like ms jones , a courageous teacher who has a weakness for bright red , always fear that their insular community will not be understood .",8caf2775dfbad0f4a7c4a0e5cdf9f3f54aecb583fc7bf3c930123172f5021fd3,33322,sentence2,45,search,5
8cc703a7c3244112e5da6267f2adf553c1065dc3f7d4464f95791e09a0d270f2,Bahraini protesters and police clash after funeral,8cc703a7c3244112e5da6267f2adf553c1065dc3f7d4464f95791e09a0d270f2,30651,sentence2,9,search,3
8ceb8483ddf3f686958a64cd50511b609866709c9d1ec99bede0bfa2ec40bf77,There are four people outside.,8ceb8483ddf3f686958a64cd50511b609866709c9d1ec99bede0bfa2ec40bf77,27580,sentence1,6,search,4
8d2bf4a3cc0649d03965a5c5556b1040b71004c31f44b90774b17bfceef0ba34,a contract granting use or occupation of property under certain terms or conditions .,8d2bf4a3cc0649d03965a5c5556b1040b71004c31f44b90774b17bfceef0ba34,19719,sentence1,17,search,5
8d2cef03224d53a52aa5b79406ab7dd8dc3b47a4156b24f49836e22b09985af3,there will be a gap at one point in time and there will be a voltage decrease so you know .,8d2cef03224d53a52aa5b79406ab7dd8dc3b47a4156b24f49836e22b09985af3,19470,sentence2,24,search,5
8d4151402c1f0762911179b7310d55f651bc6ee11d8cd7046a7f06c0851fa9e0,adhere to stereotypes perpetrate a negative / unform view of the lgbt community .,8d4151402c1f0762911179b7310d55f651bc6ee11d8cd7046a7f06c0851fa9e0,13563,sentence2,24,search,5
8d5507b68c544f08cff2f034fc745ad01ef1356ba73ff3812e9638c06dea352b,red double decker bus driving through the streets .,8d5507b68c544f08cff2f034fc745ad01ef1356ba73ff3812e9638c06dea352b,29012,sentence2,11,search,4
8d586d7a3d4a6a0728cb57f1a9ff1c3fb76c069704def032242b762f57d94f44,we are meant to move .,8d586d7a3d4a6a0728cb57f1a9ff1c3fb76c069704def032242b762f57d94f44,19471,sentence1,7,search,5
8d71c7201fe4685870e5f7a7b8d3f0205ab84375d4d319e2eb0be5a58804ba1a,This group of people is practicing water safety and wearing preservers,8d71c7201fe4685870e5f7a7b8d3f0205ab84375d4d319e2eb0be5a58804ba1a,3381,sentence2,13,search,4
8d77a2cb71bf5d89681da8d4c0824681b6f4f591b93db666b813723af68ce22d,A cat is crawling under a piece of furniture,8d77a2cb71bf5d89681da8d4c0824681b6f4f591b93db666b813723af68ce22d,28427,sentence2,11,search,7
8d82fe65304a549ef1016d876a30833adabd6e9863449e032e403c7c7df2f1a9,two women and a baby pose in front of a dining room .,8d82fe65304a549ef1016d876a30833adabd6e9863449e032e403c7c7df2f1a9,32407,sentence2,16,search,4
8dafd2160bf65cb3db968a4d06d1c71a5e5a8540ff559022dad0473fad9ac87d,both bulbs b and c are in the same path as bulb a,8dafd2160bf65cb3db968a4d06d1c71a5e5a8540ff559022dad0473fad9ac87d,27346,sentence1,16,search,4
8db32ca34d22e2d5f71e1bf3c9642fcf8afcad920f022994cbe86100f61ad4b3,each and every dimension corresponds to a separate term .,8db32ca34d22e2d5f71e1bf3c9642fcf8afcad920f022994cbe86100f61ad4b3,17445,sentence1,13,search,5
8dc0fcf60efaf302753ef579461aa8b5a3e64358a33ebc8b8361ef71c4e82e3d,A small camouflaged airplane parked in the grass.,8dc0fcf60efaf302753ef579461aa8b5a3e64358a33ebc8b8361ef71c4e82e3d,6249,sentence2,14,search,4
8dd3c3b42b4171e7a64c4583459dd6a801ad0fb18cf06be44f51cb108e3cbc72,A man is catching a fish,8dd3c3b42b4171e7a64c4583459dd6a801ad0fb18cf06be44f51cb108e3cbc72,7168,sentence1,8,search,6
8e092309ba33eaccbb0b5895cc17247ffc3dcff65a75e999d8498a106ea71386,"syrian forces bombard homs , russia warns of civil war",8e092309ba33eaccbb0b5895cc17247ffc3dcff65a75e999d8498a106ea71386,15055,sentence1,18,search,3
8e0e92e9d0e09a26aec5a510e6d1b541d9a4b13e7e427340d2a3d44cc6397b2e,Two young women with folded arms are looking at the screen,8e0e92e9d0e09a26aec5a510e6d1b541d9a4b13e7e427340d2a3d44cc6397b2e,31135,sentence2,11,search,4
8e1c6a867d0b6b14384f23e09961bce012de096f3cfe8edd9a4ad67cb2cc3cb6,A boy is sitting in a room and playing a piano by lamp light,8e1c6a867d0b6b14384f23e09961bce012de096f3cfe8edd9a4ad67cb2cc3cb6,1003,sentence2,16,search,6
8e2e8419bddaf771c0cea80b0f22db17bbf9076c47f5f159afd71d965b78a334,a woman is putting flour onto some meat .,8e2e8419bddaf771c0cea80b0f22db17bbf9076c47f5f159afd71d965b78a334,1359,sentence2,12,search,1
8e3bc12649efc179aa7294e7d02fdb58c706e063a2ea85cfd8ad2aaa244187bb,A middle eastern woman is standing with her back against a lamp post near to other people,8e3bc12649efc179aa7294e7d02fdb58c706e063a2ea85cfd8ad2aaa244187bb,13600,sentence2,18,search,1
8e3ec89a0b8fe83c6564ccb90c481cdedfc048a8409abd9822b23d32a8e3a8ee,"the coffee simply picks up the aluminum from the pot , as the coffee is acidic .",8e3ec89a0b8fe83c6564ccb90c481cdedfc048a8409abd9822b23d32a8e3a8ee,37194,sentence1,21,search,5
8e5117751f998cc520cda4eca46b20b172c022ef0f46bb4e117a9271f17604e1,A man is playing piano.,8e5117751f998cc520cda4eca46b20b172c022ef0f46bb4e117a9271f17604e1,4026,sentence1,6,search,6
8e5eeaf58afbca9704a18392dfb3945ca001538439a5eef30bb3793214d60cea,A small brown birds is eating from a bird feeder hanging from a tree.,8e5eeaf58afbca9704a18392dfb3945ca001538439a5eef30bb3793214d60cea,31190,sentence1,17,search,7
8e5ffb272f6c6dd3e68d66590e34d93a5b84fa3783ef122ecf9af289e6987dfa,intrinsic reward is the emotional pay-off that you get by completing an activity .,8e5ffb272f6c6dd3e68d66590e34d93a5b84fa3783ef122ecf9af289e6987dfa,23065,sentence1,18,search,5
8e738ed6de40e9ff475b88d2c25cd3c9b3940a379332f7bdf8882029cb1ba78e,A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees,8e738ed6de40e9ff475b88d2c25cd3c9b3940a379332f7bdf8882029cb1ba78e,2219,sentence1,28,search,4
8e7b90d5848c5c19c3898eb3daf4194bd52d22135b2839a44dfd57c786fc51d2,( computer science ) the ability to exchange and use information ( usually in a large heterogeneous network made up of several local area networks ) .,8e7b90d5848c5c19c3898eb3daf4194bd52d22135b2839a44dfd57c786fc51d2,26247,sentence2,34,search,5
8e7db0d4f5ca7fe4808420793d874b35b41645c8536c76ecdc92daf3e8a2bf2c,indian pm snubs commonwealth summit,8e7db0d4f5ca7fe4808420793d874b35b41645c8536c76ecdc92daf3e8a2bf2c,35457,sentence1,14,search,0
8e7e43ed33afe62d9c30aaa1b5b6ad41ad0b6b426f6210fd881f75d0681d84a9,"""We put a lot of effort and energy into improving our patching process, probably later than we should have and now we're just gaining incredible speed.",8e7e43ed33afe62d9c30aaa1b5b6ad41ad0b6b426f6210fd881f75d0681d84a9,18154,sentence2,34,search,2
8ec23e23803390b38230bd450fcc99ac4d7cf181a8499037e720ef9c6d364fc0,my son didn 't become potty trained until about his 4th birthday .,8ec23e23803390b38230bd450fcc99ac4d7cf181a8499037e720ef9c6d364fc0,14458,sentence2,19,search,5
8ed1c9873a1bd306af343df76f456b70009c46f4ad6673ac19fd15648ac23f69,there was not majority qualified within this parliament to bring back to the article 272 either .,8ed1c9873a1bd306af343df76f456b70009c46f4ad6673ac19fd15648ac23f69,16023,sentence1,19,search,0
8ed73bc29a91ce586f0d208f814cd5c1881ef5aa1b891ed805b065b60645e811,ukraine protesters topple lenin statue,8ed73bc29a91ce586f0d208f814cd5c1881ef5aa1b891ed805b065b60645e811,34239,sentence2,12,search,3
8ef550bc20fa23a55f7c83b893f6b2b0546c5f87cd91f7b666b577bc7b1935b9,police helicopter crashes into scottish pub,8ef550bc20fa23a55f7c83b893f6b2b0546c5f87cd91f7b666b577bc7b1935b9,7754,sentence1,9,search,3
8f0dacb0c27f11216ba81db293a4e5d5ca2b58f1f6a17cba331e84c58ec421b5,"to say , state , or perform again .",8f0dacb0c27f11216ba81db293a4e5d5ca2b58f1f6a17cba331e84c58ec421b5,20074,sentence2,12,search,5
8f31231071c4f430746c610d348d8ba5869bf6cd03fa80ac885977d53f8935bb,Three children playing on a floor with toys.,8f31231071c4f430746c610d348d8ba5869bf6cd03fa80ac885977d53f8935bb,10720,sentence1,10,search,4
8f4dce4238737475c73cce641f3e88ef8a672980bffc62fe2327164905544ad9,switch y and bulb a are not in the same closed path,8f4dce4238737475c73cce641f3e88ef8a672980bffc62fe2327164905544ad9,17742,sentence2,14,search,0
8f7a4012668ed1467847357458d0ff2d4015f214065a74e6280e3efa0e5d018d,A man is driving a car,8f7a4012668ed1467847357458d0ff2d4015f214065a74e6280e3efa0e5d018d,13122,sentence1,7,search,6
8f84e9565920b8f491295a1cdd3c1f6308dcd055b54c5ef370f6eff8d833d9cc,hope this is what you are looking for .,8f84e9565920b8f491295a1cdd3c1f6308dcd055b54c5ef370f6eff8d833d9cc,1556,sentence1,10,search,5
8f973d1d3a9b2483c81e080edf457872c7b3a9afef8b27545a10108d82bf684e,us releases initial report on fracking impacts on water,8f973d1d3a9b2483c81e080edf457872c7b3a9afef8b27545a10108d82bf684e,12195,sentence1,11,search,2
8fbb7b91a4f43be14f4859c93878e5d40c2a1ac8af546ceee1dda7f1ed793d4a,breed animals or plants using parents of different races and varieties .,8fbb7b91a4f43be14f4859c93878e5d40c2a1ac8af546ceee1dda7f1ed793d4a,32219,sentence1,13,search,5
8fc601c950df43a718b3d740db34ebccb895c8cc34f3c22c7f9160039451e622,i don 't think there is a single definition .,8fc601c950df43a718b3d740db34ebccb895c8cc34f3c22c7f9160039451e622,31369,sentence1,15,search,5
8fe11d6a7136b95d25c9d4c02fe8dd4a41c33797d9de5ff19c039f89adafe0d1,edwards found not guilty on one count ; mistrial on others,8fe11d6a7136b95d25c9d4c02fe8dd4a41c33797d9de5ff19c039f89adafe0d1,33456,sentence2,18,search,2
8ffc41ed0a8556a8591125c07bf373d41bacc32edb64762a814a330295fe6212,a woman is slicing a cucumber .,8ffc41ed0a8556a8591125c07bf373d41bacc32edb64762a814a330295fe6212,940,sentence1,13,search,1
9019893bdc8e3bb82715e86f07af13b31d57d4d2a365986eaeef6367b7601e12,i have had the same problem .,9019893bdc8e3bb82715e86f07af13b31d57d4d2a365986eaeef6367b7601e12,32136,sentence1,9,search,5
902d025c1bc56ab191469ca632006722f931519cedf78e9066137da8a1537432,"as i already explained it in second reading , a crisis is located to the basis of this modification of directive .",902d025c1bc56ab191469ca632006722f931519cedf78e9066137da8a1537432,32476,sentence2,26,search,2
904133cfd097a7a4d3784b66e468a5c4754e048a24e87ff74b3e2d8fcaf5b491,A man is snowboarding down a railing in the snow,904133cfd097a7a4d3784b66e468a5c4754e048a24e87ff74b3e2d8fcaf5b491,17036,sentence1,13,search,6
90431f2837c7b5e3da59b58bacbc75d1d9d672976723f74f3cc3a1bcff674ae6,tie or fasten into a knot .,90431f2837c7b5e3da59b58bacbc75d1d9d672976723f74f3cc3a1bcff674ae6,18946,sentence2,10,search,5
90516e80e4066060a39446aded5b0235a8ab21a4c2d2a0f8ebcc9c52e56ce417,kerry call on congress to end shutdown,90516e80e4066060a39446aded5b0235a8ab21a4c2d2a0f8ebcc9c52e56ce417,10123,sentence2,9,search,2
906ed4848a015a76332fa3114ff26130ad64195181c31e8506d67f89a3644600,The man is not knocked off of a horse,906ed4848a015a76332fa3114ff26130ad64195181c31e8506d67f89a3644600,12482,sentence2,12,search,6
907da0fb41c126027ee9f22f7115e0f57a2550d084b96d6df8b7c321615dcc82,"the eye of the bee plays an important role , since it is able to see in all directions , in an angle of 300 degrees .",907da0fb41c126027ee9f22f7115e0f57a2550d084b96d6df8b7c321615dcc82,15534,sentence2,32,search,5
907da4cd2343ff99b49aec289bff36cef544ba365a7cd55e4e421a9d4becc296,A woman is preparing an egg in a skillet.,907da4cd2343ff99b49aec289bff36cef544ba365a7cd55e4e421a9d4becc296,20397,sentence2,12,search,1
909f75bddc0c815e5b6ad967d6455c9c4123c2ac001df271630415737e514e92,man sets himself on fire at breivik trial,909f75bddc0c815e5b6ad967d6455c9c4123c2ac001df271630415737e514e92,13572,sentence2,11,search,3
90c8d581e58a06f66b6aefc95bfc6d17aefc91b966b54d1a3c2a27986d5baea5,26 palestinian prisoners released from israeli prison,90c8d581e58a06f66b6aefc95bfc6d17aefc91b966b54d1a3c2a27986d5baea5,15208,sentence1,11,search,3
90db47e52874ce6a1964f42f4e858eaaa4c457b306919c249ab9dd78b084dc74,a man is busting concrete .,90db47e52874ce6a1964f42f4e858eaaa4c457b306919c249ab9dd78b084dc74,8186,sentence1,9,search,6
90e837f8d855a05e3e56dba92b7120fa9dd78a263d758e2657ab85c23c44188b,go around the rim of,90e837f8d855a05e3e56dba92b7120fa9dd78a263d758e2657ab85c23c44188b,37271,sentence1,6,search,5
90f58e3856e5fb185d57b7f90a396d422ad225a71c7dd2943ab9dc775fadd93f,i form part of the members of parliament who are rather honourably present .,90f58e3856e5fb185d57b7f90a396d422ad225a71c7dd2943ab9dc775fadd93f,5398,sentence1,17,search,2
911b33087cadf5436ee5a264fe3cc91a68fd698fbdb505e624ff0b553224b571,a woman enjoying her reading at a coffee shop,911b33087cadf5436ee5a264fe3cc91a68fd698fbdb505e624ff0b553224b571,20596,sentence2,11,search,1
91536494b4c8bc639c6f842ab682f7061ca45faf608c27ffed9dcf8c332074d1,Nepalese citizens require a visa to visit the UK.,91536494b4c8bc639c6f842ab682f7061ca45faf608c27ffed9dcf8c332074d1,6998,sentence1,14,search,2
917a2b606a4ecdc002d43b6c03dbbbb3b066cd6c1c6429a051f259ceb89754ac,"A man, a woman and two girls are walking on the beach",917a2b606a4ecdc002d43b6c03dbbbb3b066cd6c1c6429a051f259ceb89754ac,22568,sentence1,14,search,4
