sentence_id,text,source_group,source_row_first_seen,source_column,token_length
b388b49fa1e1871182c336a4e6ebbdd0ee9c1c8a8dcffeb92d771f7147446ae7,A woman is sewing with a machine,b388b49fa1e1871182c336a4e6ebbdd0ee9c1c8a8dcffeb92d771f7147446ae7,851,sentence1,8
c179eeba3f56cc57bd1f6e684e8324ae63eff1614aa7a8b8e5ddf1db77f12508,french election turnout higher than expected,c179eeba3f56cc57bd1f6e684e8324ae63eff1614aa7a8b8e5ddf1db77f12508,852,sentence1,7
4aca8ff7d709978e1ce005a9943a4483d6c7ade653fb195a4ff218f1d5d938cc,polls open in france for presidential election,4aca8ff7d709978e1ce005a9943a4483d6c7ade653fb195a4ff218f1d5d938cc,852,sentence2,9
d2984da192a06e63dc6e0d5fd5747982706538ecf200be3282768bef1d747f28,The man is funnily playing the piano with his nose,d2984da192a06e63dc6e0d5fd5747982706538ecf200be3282768bef1d747f28,858,sentence2,12
05aa770e682cb7af7f7698b8a9e958ab7f2c1077b8c60aef1f79e4e0a07244db,Can you do this?,05aa770e682cb7af7f7698b8a9e958ab7f2c1077b8c60aef1f79e4e0a07244db,866,sentence2,5
852cd8152d909c4244d9a46a7f04588fb87b0787a1fc02ac135bcd5fe0e35422,"The tech-laced Nasdaq Composite Index gained 2.90 points, or 0.18 percent, to 1,606.87.",852cd8152d909c4244d9a46a7f04588fb87b0787a1fc02ac135bcd5fe0e35422,873,sentence2,27
30fbbbc746211f95f0faef45d90508c5d87f88f754cc7e5e0a0264049192ccb8,do better in a competition ; win,30fbbbc746211f95f0faef45d90508c5d87f88f754cc7e5e0a0264049192ccb8,892,sentence1,9
4b0037368fdd37e8b891f8164225b2a203f0dbdaac5a571b6cac534c5ba183cc,A person is riding a mechanical bull,4b0037368fdd37e8b891f8164225b2a203f0dbdaac5a571b6cac534c5ba183cc,895,sentence1,8
28f5599628b613d8c476b21105810aa10d5917502cf2038fa6b418a0d8f6e379,"russia , china veto un resolution on syria killings",28f5599628b613d8c476b21105810aa10d5917502cf2038fa6b418a0d8f6e379,902,sentence2,19
b211c2bdf8b0e8347833edc27102697a5d16695d16d8b8246ceff3c300fa7405,"mandela hospitalized , responding to treatment",b211c2bdf8b0e8347833edc27102697a5d16695d16d8b8246ceff3c300fa7405,924,sentence1,10
2b51b39cefd8a71bc0361b4e82d99a573bc48ae4d57b940df74416a8d9b7f512,a brown dog is splashing water everywhere by shaking the water off of itself .,2b51b39cefd8a71bc0361b4e82d99a573bc48ae4d57b940df74416a8d9b7f512,935,sentence1,18
dda0e008da66625b20f7bef6bcc003d656f0c1d80a011ccd5d592d67f964481c,The man is doing exercises in a gym,dda0e008da66625b20f7bef6bcc003d656f0c1d80a011ccd5d592d67f964481c,939,sentence1,9
c52175458419f4549ec40a47d83bb362d0f29d97590f05ec33ef2d427035559f,There is no cat sliding upside down under a couch,c52175458419f4549ec40a47d83bb362d0f29d97590f05ec33ef2d427035559f,942,sentence2,11
2f326aec10ae96444cf8bbf587f04319b1686a72cf8f9f22a3775e87adae3d14,A child is falling asleep,2f326aec10ae96444cf8bbf587f04319b1686a72cf8f9f22a3775e87adae3d14,949,sentence1,5
119d0afa4fc54b789e83d80b81ec46e6a980876f399b3ef17e6d848b0bf8747a,act or move at high speed .,119d0afa4fc54b789e83d80b81ec46e6a980876f399b3ef17e6d848b0bf8747a,950,sentence2,8
0d200a155aec4385a49dc48d229767de6a21891906dbd108b04d3ea26b7ff8ed,the woman is putting paste into a dish .,0d200a155aec4385a49dc48d229767de6a21891906dbd108b04d3ea26b7ff8ed,952,sentence2,12
d62f2116b177f56b631570e77c0fee0250e66979a2e08c55cc82eed1d5e01891,A man is quickly chopping some mushrooms with a knife,d62f2116b177f56b631570e77c0fee0250e66979a2e08c55cc82eed1d5e01891,960,sentence2,13
09300d10771bd41384eaeb7959669ecdf9103862002377f8184af084c89b5464,prince george christened in london,09300d10771bd41384eaeb7959669ecdf9103862002377f8184af084c89b5464,973,sentence2,12
289e021aca70b71b59f5a9e28446a48b31fdba8ac54df67f02a6a768ba15642e,gov. linda lingle and members of her staff were at the navy base and watched the launch .,289e021aca70b71b59f5a9e28446a48b31fdba8ac54df67f02a6a768ba15642e,990,sentence1,25
5b1a975c5494e14865caf0059090a447bf55e72a8627274e2243209c01c1adfa,a woman is putting a baby into a trash can .,5b1a975c5494e14865caf0059090a447bf55e72a8627274e2243209c01c1adfa,992,sentence1,16
772fa363ecaf923009fc34d9819f9dbd94f1e773822fa557b4e599f5e070a3c8,A group of boys are playing soccer on the beach.,772fa363ecaf923009fc34d9819f9dbd94f1e773822fa557b4e599f5e070a3c8,1000,sentence2,11
0ff9bb0501faae32aa9117eab913ed8afc0046c89faeccb82e784e86beaea7ee,a dog splashing in the water .,0ff9bb0501faae32aa9117eab913ed8afc0046c89faeccb82e784e86beaea7ee,1008,sentence2,10
4d0dfbb9117fc05a598d91e6d0e256ee368625b3408db8e7faa0db2fde631ccf,a woman plays on a flute .,4d0dfbb9117fc05a598d91e6d0e256ee368625b3408db8e7faa0db2fde631ccf,1010,sentence2,10
7a4f23f8f397fe0987a8efe2f23ac964821bd112026e92f49bc01e8c638846f0,A woman is playing the guitar.,7a4f23f8f397fe0987a8efe2f23ac964821bd112026e92f49bc01e8c638846f0,1015,sentence1,7
f1c24001f9a3315c7f74e05ac7b1604b60df753bd46cd0fca930a785c570a2ba,A boy and a dog running on grass,f1c24001f9a3315c7f74e05ac7b1604b60df753bd46cd0fca930a785c570a2ba,1016,sentence2,9
b4601900000d73bbed8a3501d4f4b5cac2f624c89f0521ecd6c278b7226d9e1e,a man is showing his dog to the camera .,b4601900000d73bbed8a3501d4f4b5cac2f624c89f0521ecd6c278b7226d9e1e,1017,sentence2,12
579f5e00d044b699639ee4d94bdb336478c3825ee845a33b124fe60928f764b9,The man in the white hat is playing guitar on stage,579f5e00d044b699639ee4d94bdb336478c3825ee845a33b124fe60928f764b9,1018,sentence1,12
7290093e11723acee5b7a3be2d6a053fb5bc998e5d4a02f2abc6acb0dae87d76,A boy is skillfully playing a piano,7290093e11723acee5b7a3be2d6a053fb5bc998e5d4a02f2abc6acb0dae87d76,1020,sentence1,9
5e719becaca8b02259d4b67a349d5cda8eac72d47da0eed860e0223bdfec01cb,One man is running down the road,5e719becaca8b02259d4b67a349d5cda8eac72d47da0eed860e0223bdfec01cb,1021,sentence1,7
ea6a713c9fc5840b2fff7c30ec126e40baa34692ac9accf6f38140132e36bd03,The man is playing a guitar,ea6a713c9fc5840b2fff7c30ec126e40baa34692ac9accf6f38140132e36bd03,1022,sentence1,7
81bc59a15d350571f6da8ff716f662e58fa51843b1aeb77ee9c45822a53d234e,A man is passionately playing a guitar,81bc59a15d350571f6da8ff716f662e58fa51843b1aeb77ee9c45822a53d234e,1023,sentence2,9
e719c053a161d17c735c11e29bf5dde032e9dcd46548ca80738dda8eaa9c0e7c,a man drills a hole in a piece of wood .,e719c053a161d17c735c11e29bf5dde032e9dcd46548ca80738dda8eaa9c0e7c,1025,sentence2,16
52a417bdd1861857f9e438e928317cf0ceec51df4fd77cd6dca18b0b4f7856d1,two dogs playing in a yard .,52a417bdd1861857f9e438e928317cf0ceec51df4fd77cd6dca18b0b4f7856d1,1026,sentence2,9
012db878e662492d0c77c33c3fdcf608d4a03028f5c99d3f485a2145e78746e1,A man is doing a stunt on his bicycle.,012db878e662492d0c77c33c3fdcf608d4a03028f5c99d3f485a2145e78746e1,1028,sentence1,11
a0bbe9d757e4bc9598d87b76bf51c9ac512a064713f87fc0ddaa2dfdde839d06,a black dog jumps in the air to catch a toy .,a0bbe9d757e4bc9598d87b76bf51c9ac512a064713f87fc0ddaa2dfdde839d06,1029,sentence2,17
b31fb7b079fc587035294ad8c6e68dec3767b6167e3bb57c43b7bdc49676ed3e,Two boys are playing flag football.,b31fb7b079fc587035294ad8c6e68dec3767b6167e3bb57c43b7bdc49676ed3e,1035,sentence1,7
7bcc3e71de396d7ce33da16d1151960f0a243631868b08606b22667c43a85164,young boys running along the pavement .,7bcc3e71de396d7ce33da16d1151960f0a243631868b08606b22667c43a85164,1038,sentence1,8
be365ba9c5298c30b7f72d77afcef1fe2af5f8247a4ab9a5e64a1d4f97d6673d,A man is walking down a road,be365ba9c5298c30b7f72d77afcef1fe2af5f8247a4ab9a5e64a1d4f97d6673d,1042,sentence1,8
e96ea58de5d3ce4d63910f39f218477ed6403393f806ac93fa8e515860c9aa09,One boy is happily playing a piano,e96ea58de5d3ce4d63910f39f218477ed6403393f806ac93fa8e515860c9aa09,1045,sentence1,8
7763b4432b7e54e0067fb4c4b7bb7d35874c6da5b88db5a3078517ddd4689ec1,A black dog is lying in the grass,7763b4432b7e54e0067fb4c4b7bb7d35874c6da5b88db5a3078517ddd4689ec1,1049,sentence1,8
1efe2978c2410300464d40c3e3b6c0a14ce0afb7fd478b028c5acc6b0b283785,a girl in a red shirt is riding a brown horse .,1efe2978c2410300464d40c3e3b6c0a14ce0afb7fd478b028c5acc6b0b283785,1051,sentence1,16
5c0b2691f7c87d271acc0a69fc8927a95ae27a0893b7224c8ac050349d911ca2,a small black and white dog is swimming in water .,5c0b2691f7c87d271acc0a69fc8927a95ae27a0893b7224c8ac050349d911ca2,1052,sentence1,13
0f25d213e3270bc2a32559c4b9b11d922b6edd35a56cd6803d428c93e24687d2,the man is shooting an automatic rifle .,0f25d213e3270bc2a32559c4b9b11d922b6edd35a56cd6803d428c93e24687d2,1053,sentence2,9
7b8a0a909947514ab3bddff41baa691980e91d595f0b9d7efb30063bdff4f1d1,the dog ran in the water at the beach .,7b8a0a909947514ab3bddff41baa691980e91d595f0b9d7efb30063bdff4f1d1,1059,sentence1,11
7b68fd6c878a888ee629c310385b74f447688dc58a86c8fbd6bae4899bccbed8,Two men are practicing football.,7b68fd6c878a888ee629c310385b74f447688dc58a86c8fbd6bae4899bccbed8,1060,sentence2,6
827147f8145d56f9fa292374c04b4bcb4f6de1a9e9654e65df9b40dcd6dc18e1,A white hooded woman is using a magnifying glass to look at a booklet.,827147f8145d56f9fa292374c04b4bcb4f6de1a9e9654e65df9b40dcd6dc18e1,1064,sentence1,21
85581214196ec6c61e98b7b38918961da057ab0539e03584e8e2e974849f4f2a,two dogs playing in the snow .,85581214196ec6c61e98b7b38918961da057ab0539e03584e8e2e974849f4f2a,1065,sentence2,8
88a62efb0a70a59e7e979b3f9bdec13beba66fa3db33f56b58a1e9ceca8c55ce,a white dog runs along a rocky shoreline .,88a62efb0a70a59e7e979b3f9bdec13beba66fa3db33f56b58a1e9ceca8c55ce,1068,sentence1,14
3c62b6e0ab669f16745e76f2bcb945edbbd9e53e42dd5686c55e494c66089875,a man in a rowboat is rowing across blue water .,3c62b6e0ab669f16745e76f2bcb945edbbd9e53e42dd5686c55e494c66089875,1072,sentence1,16
2cc1df43128e2a8312eb2f0513443c330af8e1a56ded7801ef719884ef9b7de1,A man is walking in a yard,2cc1df43128e2a8312eb2f0513443c330af8e1a56ded7801ef719884ef9b7de1,1076,sentence2,8
c1d8ef89eb8dab1fd12c4541b881e282939f8337c366afc772c54bc7d49c3e68,two black dogs in the snow .,c1d8ef89eb8dab1fd12c4541b881e282939f8337c366afc772c54bc7d49c3e68,1077,sentence2,8
f68fc0f7f2ffa60ff636c044c8d44df3a43ce665e238f95f4e8e1c15f078831a,A man is planting a tree,f68fc0f7f2ffa60ff636c044c8d44df3a43ce665e238f95f4e8e1c15f078831a,1079,sentence2,7
39e66a69a0af1ee21c9a50bfb3544a551f622d67948ca95710d08f0c9d6d371f,a man is running on rope .,39e66a69a0af1ee21c9a50bfb3544a551f622d67948ca95710d08f0c9d6d371f,1084,sentence2,9
9295141839e8471ab4fab5337009a125fed1cfbf716468638cf255d3946f3163,a man is walking down the street .,9295141839e8471ab4fab5337009a125fed1cfbf716468638cf255d3946f3163,1086,sentence2,10
4ad179f7d5760ff16aa2b5ac04f6252f6fe5579938ef35068686aaed32ecf889,A woman is cutting tofu.,4ad179f7d5760ff16aa2b5ac04f6252f6fe5579938ef35068686aaed32ecf889,1093,sentence2,8
576462b468ca0ee898c4b817aa0b4b94cca0c27932f4bcd1679d430f0f371660,a man is carving a statue .,576462b468ca0ee898c4b817aa0b4b94cca0c27932f4bcd1679d430f0f371660,1094,sentence2,10
31ed2e945b11cf6ee8eea7dc4e6312bbe003d62775e902d59961ad4238baf200,a woman walks her dog onto astro turf .,31ed2e945b11cf6ee8eea7dc4e6312bbe003d62775e902d59961ad4238baf200,1096,sentence2,13
06c41202f75b9dbbba495bfafd91bf99c4fc209b38542dc9d45edfbca81feffa,a woman is pouring water on fish .,06c41202f75b9dbbba495bfafd91bf99c4fc209b38542dc9d45edfbca81feffa,1100,sentence2,11
3c6e4c379a246013ed8ce46771bf214ca5bcb4f9b5f5c4477965b1b7cd261c93,A girl is riding a horse,3c6e4c379a246013ed8ce46771bf214ca5bcb4f9b5f5c4477965b1b7cd261c93,1102,sentence1,7
0e2d666a7dd2190749edc8c03028d09a08db78702f32e333911806eda5d7e49c,two brown dogs chase each other in the snow .,0e2d666a7dd2190749edc8c03028d09a08db78702f32e333911806eda5d7e49c,1103,sentence2,11
ebe69946a6e9c2054fc8afdfd99317e5b0b660aa11809f4fa08061ed521cb8e2,a woman plays with a brown dog .,ebe69946a6e9c2054fc8afdfd99317e5b0b660aa11809f4fa08061ed521cb8e2,1106,sentence1,11
1735f543781fb822d64f69865e30988ae82397755c865a7754a0287ed5f0e1f5,the dog is in the air above the grass .,1735f543781fb822d64f69865e30988ae82397755c865a7754a0287ed5f0e1f5,1107,sentence1,11
f55b56f355d90a9b4cb6669392d6dd72b18b15a8603dae015244b95159fd4c32,The yellow dog is running on the dirt road.,f55b56f355d90a9b4cb6669392d6dd72b18b15a8603dae015244b95159fd4c32,1111,sentence2,10
02c96a441e5d54bcc4d7263378c6f1ae52175b5544913fb209de5ef4d0cc7053,A white dog is standing on a grassy hillside,02c96a441e5d54bcc4d7263378c6f1ae52175b5544913fb209de5ef4d0cc7053,1116,sentence2,12
d25c52a7f3ba7c0056712b135c49792b99cc35731ad20bd954094bee56a52fc3,the headlights on a blue car .,d25c52a7f3ba7c0056712b135c49792b99cc35731ad20bd954094bee56a52fc3,1120,sentence2,11
0a100391f02ee08507f9567bf551bed81da386e35f2abbc1d7a33ca8340d93af,A young girl is looking at a woman in costume,0a100391f02ee08507f9567bf551bed81da386e35f2abbc1d7a33ca8340d93af,1128,sentence2,11
7394eb3c27559d20419bc9bf57ed89d10380cc9b9b0abbb5391fad4d3cd28a9c,the man and woman sitting on a bench are kissing .,7394eb3c27559d20419bc9bf57ed89d10380cc9b9b0abbb5391fad4d3cd28a9c,1129,sentence1,14
ecb07b61a3d4c6c3f4a306bf0841448af088e4ee35aa60c22b864a464f394e3a,A musician is smearing jam on his white guitar at a concert.,ecb07b61a3d4c6c3f4a306bf0841448af088e4ee35aa60c22b864a464f394e3a,1132,sentence1,18
35e8dc250fd974f0875d84ee564dff930e3fdecbd59a797d3f41914d35e61514,a woman is slicing fish .,35e8dc250fd974f0875d84ee564dff930e3fdecbd59a797d3f41914d35e61514,1133,sentence1,11
c7b0e61d1c886f057a520e1d72f76a0d95bdc9b1cdd068b48193e3fc45fc5c3f,a person is riding a horse .,c7b0e61d1c886f057a520e1d72f76a0d95bdc9b1cdd068b48193e3fc45fc5c3f,1138,sentence2,10
188de2675d044d80290b568122b4e4a4ee54820203defbe9d4cad80371168307,a man wearing a white suit holding a newspaper walking through the streets .,188de2675d044d80290b568122b4e4a4ee54820203defbe9d4cad80371168307,1140,sentence1,18
157df6599d1a604d474d287a98860c5d2c4b357fd2ff37a50c5237830926db78,a guy is sitting on his bike with one wheel in the air .,157df6599d1a604d474d287a98860c5d2c4b357fd2ff37a50c5237830926db78,1141,sentence1,16
e8af336b84bdefdf252265e29713306653f9c53c278ef9f065a7a166cefa71ff,Two dogs are cheerfully playing together on the grass,e8af336b84bdefdf252265e29713306653f9c53c278ef9f065a7a166cefa71ff,1145,sentence1,10
c66c52f1fd59fd3aeb862fa1a01e357d2d3a675ab735574b65c855e3a3670d7a,russian parliament voted unanimously to suspend russia 's participation in the conventional forces in europe ( cfe ) treaty .,c66c52f1fd59fd3aeb862fa1a01e357d2d3a675ab735574b65c855e3a3670d7a,1146,sentence2,34
f8469e00e9afd94a387c577426ffebad7c76217c49a3356a3e4735eef507e3a1,the black and white cat is looking up at the camera .,f8469e00e9afd94a387c577426ffebad7c76217c49a3356a3e4735eef507e3a1,1147,sentence2,13
0b8390b0b1979efe4826b4d281f6dc3af62403e01192d32107bb74246551e7ab,A man is riding a dirty horse on a blue road,0b8390b0b1979efe4826b4d281f6dc3af62403e01192d32107bb74246551e7ab,1149,sentence2,13
4294f9f6f5005c488b88209b854fffcafe1c921fefdf463c392358c2ea979885,that is the spirit in which the european constitution should be developed .,4294f9f6f5005c488b88209b854fffcafe1c921fefdf463c392358c2ea979885,1150,sentence2,14
5d1ebedf98510a2d01efe7edb40fb20105f6c30e3e410a10e3586fcf03c18b2c,The anaphase promoting complex (APC) is responsible for the rapid degradation of cyclin D1 in cells irradiated with ionizing radiation.,5d1ebedf98510a2d01efe7edb40fb20105f6c30e3e410a10e3586fcf03c18b2c,1153,sentence1,37
de0e6f71ebf2fa7d02867bc5d99457cc5e49fa0d8085987176b84fafee44a2cd,""" i ´ m very proud of the citizens of this state , "" gov. john baldacci said after votes from tuesday ´ s referendum were counted .",de0e6f71ebf2fa7d02867bc5d99457cc5e49fa0d8085987176b84fafee44a2cd,1154,sentence2,48
0e0a76f98b92b158c8e1a9c0d7b512121b964cc11c7534ed1a985834debb832d,the man talked on the telephone .,0e0a76f98b92b158c8e1a9c0d7b512121b964cc11c7534ed1a985834debb832d,1157,sentence1,8
629095aa0b5ec0af1eb7cae9e799a8068e70db9a4367aeb377ce6359cc557b13,a man is watching tv on the foot of his bed .,629095aa0b5ec0af1eb7cae9e799a8068e70db9a4367aeb377ce6359cc557b13,1160,sentence1,16
afdf8e9806c7fdf03f0338e1a5baaef2736cc44b0bd28abc1be36b5f04f081d2,A man is eating food.,afdf8e9806c7fdf03f0338e1a5baaef2736cc44b0bd28abc1be36b5f04f081d2,1161,sentence1,6
00866e3e0727742d3c444fb9f055ce293deeb6a527da6d6d2e0f78a81ccbb28a,a man with a hard hat is dancing .,00866e3e0727742d3c444fb9f055ce293deeb6a527da6d6d2e0f78a81ccbb28a,1162,sentence2,13
350b6acef315c0cda7a220076262f4933de93d32e52b322f4ddd9c527ab46cdb,The boy is riding a bike on the top of a fence made of metal,350b6acef315c0cda7a220076262f4933de93d32e52b322f4ddd9c527ab46cdb,1164,sentence1,17
c1ff9a53e1409b1500bf0df50090b26d583faabd24c2198943cc3b747e73b42d,A man is skiing down a hill and jumping a red obstacle,c1ff9a53e1409b1500bf0df50090b26d583faabd24c2198943cc3b747e73b42d,1172,sentence1,14
b12fba106acfe8f10aacceb2222a3a5e034321513a5b571d491acdd097ae580b,a woman is preparing shrimp to cook .,b12fba106acfe8f10aacceb2222a3a5e034321513a5b571d491acdd097ae580b,1174,sentence1,11
2d43e23845eee128ea51850c8b2b1fb4657cf2c22c30d14008eea511d2a49863,two lambs stand on a grassy hill .,2d43e23845eee128ea51850c8b2b1fb4657cf2c22c30d14008eea511d2a49863,1175,sentence1,12
e30aa99e7f358c5607ba74626d2cb65d82d70350235760e16efbc4c957c41ed1,A dog is jumping in the shade of some trees,e30aa99e7f358c5607ba74626d2cb65d82d70350235760e16efbc4c957c41ed1,1177,sentence2,10
9db3ddb27c1e4b39c6268c47a82b88144548fc7915d7e31ec89c3b5b796eab98,A football player in a purple jersey is running with the ball for a touchdown,9db3ddb27c1e4b39c6268c47a82b88144548fc7915d7e31ec89c3b5b796eab98,1178,sentence1,17
4c42a84da8e85037467b38417f4c85d829ce8fa5bd96dda59935fd33773b03c8,the man is kissing and hugging the woman .,4c42a84da8e85037467b38417f4c85d829ce8fa5bd96dda59935fd33773b03c8,1180,sentence2,12
5f704b40e35a6ff0d5130c48163944a291f53bf69a290322865b4a0fbd232a7a,A man steers a blue boat past brightly colored houses.,5f704b40e35a6ff0d5130c48163944a291f53bf69a290322865b4a0fbd232a7a,1181,sentence2,14
a9ea378edbd11d1491a55b2f3e98d8071a32c2f563551556bf75c6c927ef88ac,A man with no hat is standing outside of a green jeep,a9ea378edbd11d1491a55b2f3e98d8071a32c2f563551556bf75c6c927ef88ac,1183,sentence1,16
97f24959f4315397cbe264f5cfb3b0346e7c72137f04a25dc694f2bf0bb70003,"if the answer to any of these questions is yes , a phd may be worthwhile for you .",97f24959f4315397cbe264f5cfb3b0346e7c72137f04a25dc694f2bf0bb70003,1185,sentence1,26
c080a210eb9d186f9e0e4304a5cd214126629245d55676c72cd63f0aa937a721,the new classes are called derived classes and they inherit the behaviours and attributes of the base classes .,c080a210eb9d186f9e0e4304a5cd214126629245d55676c72cd63f0aa937a721,1187,sentence2,22
560a4e067017adb436090ef8ffc338248261663e17ebbb392a9f62c1888777d6,A woman is balling dough.,560a4e067017adb436090ef8ffc338248261663e17ebbb392a9f62c1888777d6,1188,sentence1,7
a459dd30257833829c0c8d86be77edae1097bcc4ae2734bd207a6b46547ca849,A man is sitting and smoking.,a459dd30257833829c0c8d86be77edae1097bcc4ae2734bd207a6b46547ca849,1190,sentence2,7
a4fcba11ebfab48fa3912e3778453b088eb8742261339764d133eba0707ca37d,A famous singer is dancing on the ceiling,a4fcba11ebfab48fa3912e3778453b088eb8742261339764d133eba0707ca37d,1191,sentence1,8
b7a6ce12eefe45477f7f1f9a3234aca90dd17b08e71b7640add06e24c71b2c3c,two young kids dressed up sitting down on chairs .,b7a6ce12eefe45477f7f1f9a3234aca90dd17b08e71b7640add06e24c71b2c3c,1195,sentence1,11
0e9cf4ff3128be05593674af0f1a9cf2df071f999d10231c25c3845a1318c75f,A man is dropping the guitar,0e9cf4ff3128be05593674af0f1a9cf2df071f999d10231c25c3845a1318c75f,1195,sentence2,6
53ebac93be58a1e6f0b05cb11d80b366182fb00dd028c1089ea3c8ba1fc84b28,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four bottles of beer,53ebac93be58a1e6f0b05cb11d80b366182fb00dd028c1089ea3c8ba1fc84b28,1197,sentence2,31
8efde311e15a5c05e6d3bf81367f99ec5f251f0204bf69decc4268fc2525301c,A dog is chasing another and is holding a stick in its mouth,8efde311e15a5c05e6d3bf81367f99ec5f251f0204bf69decc4268fc2525301c,1199,sentence1,15
3ccc8bdd1f5ec43861c1639ba8b1864bd84676f99e02a9f6bb18e182dacc13e4,A woman is walking in a road,3ccc8bdd1f5ec43861c1639ba8b1864bd84676f99e02a9f6bb18e182dacc13e4,1201,sentence1,8
74c97a9558f1868c48067130a8623d979bf981487026792c788b8c35625fbb90,a man is slicing garlic .,74c97a9558f1868c48067130a8623d979bf981487026792c788b8c35625fbb90,1202,sentence2,11
46e80e3f83aef348aa88f5cc8c76c701f6953b7a03922b4002b6e5db02500dd1,some men are sawing .,46e80e3f83aef348aa88f5cc8c76c701f6953b7a03922b4002b6e5db02500dd1,1204,sentence1,7
bfe01a4b5b585307f28b75b5dfc5f360ae40a987b05085229a7def5906667460,A man is frying a tortilla,bfe01a4b5b585307f28b75b5dfc5f360ae40a987b05085229a7def5906667460,1205,sentence1,8
5acb826bc69afbbf655d4c228989ce42d8fb321911d8e9ffb9e7a2827421591b,A woman is scrubbing a zucchini with a brush for vegetables,5acb826bc69afbbf655d4c228989ce42d8fb321911d8e9ffb9e7a2827421591b,1209,sentence2,16
50ee1e36ef0a928c74a7b24c39b39e67177a7728a1b7c4b566540a7d87e0b842,A young child is watering a plant with splashes,50ee1e36ef0a928c74a7b24c39b39e67177a7728a1b7c4b566540a7d87e0b842,1210,sentence2,13
ebeb13ba2eec244b41c9fda4bb2a3e4031b6497c46ca7646ef7b5c2e7ad0b906,a skateboarder is jumping over an obstacle in front of a white house .,ebeb13ba2eec244b41c9fda4bb2a3e4031b6497c46ca7646ef7b5c2e7ad0b906,1211,sentence1,19
fc213a77758bb06d278bd60980b0297cac7b1540e9082b43201a65621684b630,""" but i do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech . """,fc213a77758bb06d278bd60980b0297cac7b1540e9082b43201a65621684b630,1212,sentence1,35
10f241d1a28bdec3a771c2849431484f01d0ed2836ab47350b06d07c140811ed,black and white cows behind a fence .,10f241d1a28bdec3a771c2849431484f01d0ed2836ab47350b06d07c140811ed,1215,sentence1,11
c15c6b41ea73d7f3194eafe29cb5ba120ca66d699ee2c8997e885c3bdf875975,"in the gowanus canal , a dolphin",c15c6b41ea73d7f3194eafe29cb5ba120ca66d699ee2c8997e885c3bdf875975,1216,sentence2,11
b66dce10086a1d4b92de45e263e706a94843b09ce6226603a5e13673b216c6e5,Women are dancing outside.,b66dce10086a1d4b92de45e263e706a94843b09ce6226603a5e13673b216c6e5,1218,sentence1,5
161adc4fd5b33019107ca9f21deb1e550b3b8265de0bf097941fafa22da63d2c,"noah wyle , who has played dr. john carter since the series launched in 1994 , has inked a one-year extension to his deal with producer warner bros. tv .",161adc4fd5b33019107ca9f21deb1e550b3b8265de0bf097941fafa22da63d2c,1218,sentence2,52
3f122caa80d2922c7e94e4cb9e8f196b352807770d84714db088fe0152f56f57,france loses influence in europe,3f122caa80d2922c7e94e4cb9e8f196b352807770d84714db088fe0152f56f57,1219,sentence2,8
1d117c2c2ab578e8aee65a5d89b46399addb48b9a81ee9d7db7f923ff7c44fe5,"The OPEC+ countries and oil producers that had not been part of the deal in the past began their video conference on the oil market, a source in one of the delegations told Sputnik MOSCOW (UrduPoint News / Sputnik - 09th April, 2020) The OPEC+ countries and oil producers that had not been part of the deal in the past began their video conference on the oil market, a source in one of the delegations told Sputnik. Apart from OPEC+, Argentina, Egypt, Indonesia, Trinidad and Tobago confirmed their participation.",1d117c2c2ab578e8aee65a5d89b46399addb48b9a81ee9d7db7f923ff7c44fe5,1220,sentence2,129
e9b3677ed3ff30fad808a533f5b273eb1155e7be4a2a1ff2bb4b116bdd323c62,some people are singing .,e9b3677ed3ff30fad808a533f5b273eb1155e7be4a2a1ff2bb4b116bdd323c62,1221,sentence1,6
f864f35cd3fae901db241ec321abd250c7f9182d71505bc215a333d65bdf7ef1,The lady is penciling on eyeshadow,f864f35cd3fae901db241ec321abd250c7f9182d71505bc215a333d65bdf7ef1,1222,sentence2,8
57d2c613fa812382c94218f8a6619d923056b84a35224a8788d99738022c4658,a kid is playing keyboard .,57d2c613fa812382c94218f8a6619d923056b84a35224a8788d99738022c4658,1224,sentence1,8
ddbd635558e188066cb3f5d1b70cdf94ca36fb6340b311296672298bc5b26ef6,"convert into absorbable substances , ( as if ) with heat or chemical process",ddbd635558e188066cb3f5d1b70cdf94ca36fb6340b311296672298bc5b26ef6,1225,sentence2,18
95204a53b4fb825c63fa5f4970e90fa57f02559950bcdfcde63fe1d5de9b35c5,There is no child holding a squirt gun,95204a53b4fb825c63fa5f4970e90fa57f02559950bcdfcde63fe1d5de9b35c5,1228,sentence2,13
6f7c973c00202134711c398a9edd9f08baf4a63333986cf9d9f809d93d712ba5,australians flee homes amid floods,6f7c973c00202134711c398a9edd9f08baf4a63333986cf9d9f809d93d712ba5,1229,sentence1,9
d4dc662fb07e3faabcd6750c3a832c173306ac394e2eba31ee44e05d742ee5e4,a man is skating down a set of stairs .,d4dc662fb07e3faabcd6750c3a832c173306ac394e2eba31ee44e05d742ee5e4,1230,sentence2,13
48c8a70400dd6cb5ccb1473de3fc5d1559c334f3678109c816f288634a4efbd7,( cause to ) move around,48c8a70400dd6cb5ccb1473de3fc5d1559c334f3678109c816f288634a4efbd7,1234,sentence2,7
